specie,Record Number,Process,QDB Process,Theory or Experiment,data type,Projectile Element,Projectile Charge State,Target Molecule,Target Charge State,Initial Excited State B,Products,Original X Unit,Original Y Unit,Reference Number,Author(s),Title of Record,Journal Name,Volume and Issue No,Page Numbers,Date of Publication,Process Title
H2,11147, vibration;excitation,HEX, T, RC, H2,0, H2,0, v=11, H2(v=0), K, cm3/s, 2002T301, Ceballos### A.$Garcia### E.$Lagana### A., Quasiclassical Rate Coefficients for the H2 + H2 Reaction and Dissociation, J. Phys. Chem. Ref. Data,31, 371-385,2002, H2 (v=13) + H2 (v=11) --> H2(v=0)
H2,11148, vibration;excitation,HEX, T, RC, H2,0, H2,0, v=11, H2(v=1), K, cm3/s, 2002T301, Ceballos### A.$Garcia### E.$Lagana### A., Quasiclassical Rate Coefficients for the H2 + H2 Reaction and Dissociation, J. Phys. Chem. Ref. Data,31, 371-385,2002, H2 (v=13) + H2 (v=11) --> H2(v=1)
H2,11149, vibration;excitation,HEX, T, RC, H2,0, H2,0, v=11, H2(v=2), K, cm3/s, 2002T301, Ceballos### A.$Garcia### E.$Lagana### A., Quasiclassical Rate Coefficients for the H2 + H2 Reaction and Dissociation, J. Phys. Chem. Ref. Data,31, 371-385,2002, H2 (v=13) + H2 (v=11) --> H2(v=2)
H2,11150, vibration;excitation,HEX, T, RC, H2,0, H2,0, v=11, H2(v=3), K, cm3/s, 2002T301, Ceballos### A.$Garcia### E.$Lagana### A., Quasiclassical Rate Coefficients for the H2 + H2 Reaction and Dissociation, J. Phys. Chem. Ref. Data,31, 371-385,2002, H2 (v=13) + H2 (v=11) --> H2(v=3)
H2,11151, vibration;excitation,HEX, T, RC, H2,0, H2,0, v=11, H2(v=4), K, cm3/s, 2002T301, Ceballos### A.$Garcia### E.$Lagana### A., Quasiclassical Rate Coefficients for the H2 + H2 Reaction and Dissociation, J. Phys. Chem. Ref. Data,31, 371-385,2002, H2 (v=13) + H2 (v=11) --> H2(v=4)
H2,11152, vibration;excitation,HEX, T, RC, H2,0, H2,0, v=11, H2(v=5), K, cm3/s, 2002T301, Ceballos### A.$Garcia### E.$Lagana### A., Quasiclassical Rate Coefficients for the H2 + H2 Reaction and Dissociation, J. Phys. Chem. Ref. Data,31, 371-385,2002, H2 (v=13) + H2 (v=11) --> H2(v=5)
H2,11153, vibration;excitation,HEX, T, RC, H2,0, H2,0, v=11, H2(v=6), K, cm3/s, 2002T301, Ceballos### A.$Garcia### E.$Lagana### A., Quasiclassical Rate Coefficients for the H2 + H2 Reaction and Dissociation, J. Phys. Chem. Ref. Data,31, 371-385,2002, H2 (v=13) + H2 (v=11) --> H2(v=6)
H2,11154, vibration;excitation,HEX, T, RC, H2,0, H2,0, v=11, H2(v=7), K, cm3/s, 2002T301, Ceballos### A.$Garcia### E.$Lagana### A., Quasiclassical Rate Coefficients for the H2 + H2 Reaction and Dissociation, J. Phys. Chem. Ref. Data,31, 371-385,2002, H2 (v=13) + H2 (v=11) --> H2(v=7)
H2,11155, vibration;excitation,HEX, T, RC, H2,0, H2,0, v=11, H2(v=8), K, cm3/s, 2002T301, Ceballos### A.$Garcia### E.$Lagana### A., Quasiclassical Rate Coefficients for the H2 + H2 Reaction and Dissociation, J. Phys. Chem. Ref. Data,31, 371-385,2002, H2 (v=13) + H2 (v=11) --> H2(v=8)
H2,11156, vibration;excitation,HEX, T, RC, H2,0, H2,0, v=11, H2(v=9), K, cm3/s, 2002T301, Ceballos### A.$Garcia### E.$Lagana### A., Quasiclassical Rate Coefficients for the H2 + H2 Reaction and Dissociation, J. Phys. Chem. Ref. Data,31, 371-385,2002, H2 (v=13) + H2 (v=11) --> H2(v=9)
H2,11157, vibration;excitation,HEX, T, RC, H2,0, H2,0, v=11, H2(v=10), K, cm3/s, 2002T301, Ceballos### A.$Garcia### E.$Lagana### A., Quasiclassical Rate Coefficients for the H2 + H2 Reaction and Dissociation, J. Phys. Chem. Ref. Data,31, 371-385,2002, H2 (v=13) + H2 (v=11) --> H2(v=10)
H2,11158, vibration;excitation,HEX, T, RC, H2,0, H2,0, v=11, H2(v=11), K, cm3/s, 2002T301, Ceballos### A.$Garcia### E.$Lagana### A., Quasiclassical Rate Coefficients for the H2 + H2 Reaction and Dissociation, J. Phys. Chem. Ref. Data,31, 371-385,2002, H2 (v=13) + H2 (v=11) --> H2(v=11)
H2,11159, vibration;excitation,HEX, T, RC, H2,0, H2,0, v=11, H2(v=12), K, cm3/s, 2002T301, Ceballos### A.$Garcia### E.$Lagana### A., Quasiclassical Rate Coefficients for the H2 + H2 Reaction and Dissociation, J. Phys. Chem. Ref. Data,31, 371-385,2002, H2 (v=13) + H2 (v=11) --> H2(v=12)
H2,11160, vibration;excitation,HEX, T, RC, H2,0, H2,0, v=11, H2(v=13), K, cm3/s, 2002T301, Ceballos### A.$Garcia### E.$Lagana### A., Quasiclassical Rate Coefficients for the H2 + H2 Reaction and Dissociation, J. Phys. Chem. Ref. Data,31, 371-385,2002, H2 (v=13) + H2 (v=11) --> H2(v=13)
H2,11161, vibration;excitation,HEX, T, RC, H2,0, H2,0, v=11, H2(v=14), K, cm3/s, 2002T301, Ceballos### A.$Garcia### E.$Lagana### A., Quasiclassical Rate Coefficients for the H2 + H2 Reaction and Dissociation, J. Phys. Chem. Ref. Data,31, 371-385,2002, H2 (v=13) + H2 (v=11) --> H2(v=14)
H2,11162, vibration;excitation,HEX, T, RC, H2,0, H2,0, v=13, H2(v=0), K, cm3/s, 2002T301, Ceballos### A.$Garcia### E.$Lagana### A., Quasiclassical Rate Coefficients for the H2 + H2 Reaction and Dissociation, J. Phys. Chem. Ref. Data,31, 371-385,2002, H2 (v=13) + H2 (v=13) --> H2(v=0)
H2,11163, vibration;excitation,HEX, T, RC, H2,0, H2,0, v=13, H2(v=1), K, cm3/s, 2002T301, Ceballos### A.$Garcia### E.$Lagana### A., Quasiclassical Rate Coefficients for the H2 + H2 Reaction and Dissociation, J. Phys. Chem. Ref. Data,31, 371-385,2002, H2 (v=13) + H2 (v=13) --> H2(v=1)
H2,11164, vibration;excitation,HEX, T, RC, H2,0, H2,0, v=13, H2(v=2), K, cm3/s, 2002T301, Ceballos### A.$Garcia### E.$Lagana### A., Quasiclassical Rate Coefficients for the H2 + H2 Reaction and Dissociation, J. Phys. Chem. Ref. Data,31, 371-385,2002, H2 (v=13) + H2 (v=13) --> H2(v=2)
H2,11165, vibration;excitation,HEX, T, RC, H2,0, H2,0, v=13, H2(v=3), K, cm3/s, 2002T301, Ceballos### A.$Garcia### E.$Lagana### A., Quasiclassical Rate Coefficients for the H2 + H2 Reaction and Dissociation, J. Phys. Chem. Ref. Data,31, 371-385,2002, H2 (v=13) + H2 (v=13) --> H2(v=3)
H2,11166, vibration;excitation,HEX, T, RC, H2,0, H2,0, v=13, H2(v=4), K, cm3/s, 2002T301, Ceballos### A.$Garcia### E.$Lagana### A., Quasiclassical Rate Coefficients for the H2 + H2 Reaction and Dissociation, J. Phys. Chem. Ref. Data,31, 371-385,2002, H2 (v=13) + H2 (v=13) --> H2(v=4)
H2,11167, vibration;excitation,HEX, T, RC, H2,0, H2,0, v=13, H2(v=5), K, cm3/s, 2002T301, Ceballos### A.$Garcia### E.$Lagana### A., Quasiclassical Rate Coefficients for the H2 + H2 Reaction and Dissociation, J. Phys. Chem. Ref. Data,31, 371-385,2002, H2 (v=13) + H2 (v=13) --> H2(v=5)
H2,11168, vibration;excitation,HEX, T, RC, H2,0, H2,0, v=13, H2(v=6), K, cm3/s, 2002T301, Ceballos### A.$Garcia### E.$Lagana### A., Quasiclassical Rate Coefficients for the H2 + H2 Reaction and Dissociation, J. Phys. Chem. Ref. Data,31, 371-385,2002, H2 (v=13) + H2 (v=13) --> H2(v=6)
H2,11169, vibration;excitation,HEX, T, RC, H2,0, H2,0, v=13, H2(v=7), K, cm3/s, 2002T301, Ceballos### A.$Garcia### E.$Lagana### A., Quasiclassical Rate Coefficients for the H2 + H2 Reaction and Dissociation, J. Phys. Chem. Ref. Data,31, 371-385,2002, H2 (v=13) + H2 (v=13) --> H2(v=7)
H2,11170, vibration;excitation,HEX, T, RC, H2,0, H2,0, v=13, H2(v=8), K, cm3/s, 2002T301, Ceballos### A.$Garcia### E.$Lagana### A., Quasiclassical Rate Coefficients for the H2 + H2 Reaction and Dissociation, J. Phys. Chem. Ref. Data,31, 371-385,2002, H2 (v=13) + H2 (v=13) --> H2(v=8)
H2,11171, vibration;excitation,HEX, T, RC, H2,0, H2,0, v=13, H2(v=9), K, cm3/s, 2002T301, Ceballos### A.$Garcia### E.$Lagana### A., Quasiclassical Rate Coefficients for the H2 + H2 Reaction and Dissociation, J. Phys. Chem. Ref. Data,31, 371-385,2002, H2 (v=13) + H2 (v=13) --> H2(v=9)
H2,11172, vibration;excitation,HEX, T, RC, H2,0, H2,0, v=13, H2(v=10), K, cm3/s, 2002T301, Ceballos### A.$Garcia### E.$Lagana### A., Quasiclassical Rate Coefficients for the H2 + H2 Reaction and Dissociation, J. Phys. Chem. Ref. Data,31, 371-385,2002, H2 (v=13) + H2 (v=13) --> H2(v=10)
H2,11173, vibration;excitation,HEX, T, RC, H2,0, H2,0, v=13, H2(v=11), K, cm3/s, 2002T301, Ceballos### A.$Garcia### E.$Lagana### A., Quasiclassical Rate Coefficients for the H2 + H2 Reaction and Dissociation, J. Phys. Chem. Ref. Data,31, 371-385,2002, H2 (v=13) + H2 (v=13) --> H2(v=11)
H2,11174, vibration;excitation,HEX, T, RC, H2,0, H2,0, v=13, H2(v=12), K, cm3/s, 2002T301, Ceballos### A.$Garcia### E.$Lagana### A., Quasiclassical Rate Coefficients for the H2 + H2 Reaction and Dissociation, J. Phys. Chem. Ref. Data,31, 371-385,2002, H2 (v=13) + H2 (v=13) --> H2(v=12)
H2,11175, vibration;excitation,HEX, T, RC, H2,0, H2,0, v=13, H2(v=13), K, cm3/s, 2002T301, Ceballos### A.$Garcia### E.$Lagana### A., Quasiclassical Rate Coefficients for the H2 + H2 Reaction and Dissociation, J. Phys. Chem. Ref. Data,31, 371-385,2002, H2 (v=13) + H2 (v=13) --> H2(v=13)
H2,11176, vibration;excitation,HEX, T, RC, H2,0, H2,0, v=13, H2(v=14), K, cm3/s, 2002T301, Ceballos### A.$Garcia### E.$Lagana### A., Quasiclassical Rate Coefficients for the H2 + H2 Reaction and Dissociation, J. Phys. Chem. Ref. Data,31, 371-385,2002, H2 (v=13) + H2 (v=13) --> H2(v=14)
H2,11555, dissociation,HDS, T, RC, H2,0, H2,0, v=5, H, K, cm3/s, 2002T301, Ceballos### A.$Garcia### E.$Lagana### A., Quasiclassical Rate Coefficients for the H2 + H2 Reaction and Dissociation, J. Phys. Chem. Ref. Data,31, 371-385,2002, H2 (v=11) + H2 (v=5) --> H
H2,11556, dissociation,HDS, T, RC, H2,0, H2,0, v=5, H, K, cm3/s, 2002T301, Ceballos### A.$Garcia### E.$Lagana### A., Quasiclassical Rate Coefficients for the H2 + H2 Reaction and Dissociation, J. Phys. Chem. Ref. Data,31, 371-385,2002, H2 (v=13) + H2 (v=5) --> H
H2,11560, dissociation,HDS, T, RC, H2,0, H2,0, v=7, H, K, cm3/s, 2002T301, Ceballos### A.$Garcia### E.$Lagana### A., Quasiclassical Rate Coefficients for the H2 + H2 Reaction and Dissociation, J. Phys. Chem. Ref. Data,31, 371-385,2002, H2 (v=11) + H2 (v=7) --> H
H2,11561, dissociation,HDS, T, RC, H2,0, H2,0, v=7, H, K, cm3/s, 2002T301, Ceballos### A.$Garcia### E.$Lagana### A., Quasiclassical Rate Coefficients for the H2 + H2 Reaction and Dissociation, J. Phys. Chem. Ref. Data,31, 371-385,2002, H2 (v=13) + H2 (v=7) --> H
H2,11565, dissociation,HDS, T, RC, H2,0, H2,0, v=9, H, K, cm3/s, 2002T301, Ceballos### A.$Garcia### E.$Lagana### A., Quasiclassical Rate Coefficients for the H2 + H2 Reaction and Dissociation, J. Phys. Chem. Ref. Data,31, 371-385,2002, H2 (v=11) + H2 (v=9) --> H
H2,11566, dissociation,HDS, T, RC, H2,0, H2,0, v=9, H, K, cm3/s, 2002T301, Ceballos### A.$Garcia### E.$Lagana### A., Quasiclassical Rate Coefficients for the H2 + H2 Reaction and Dissociation, J. Phys. Chem. Ref. Data,31, 371-385,2002, H2 (v=13) + H2 (v=9) --> H
H2,11570, dissociation,HDS, T, RC, H2,0, H2,0, v=11, H, K, cm3/s, 2002T301, Ceballos### A.$Garcia### E.$Lagana### A., Quasiclassical Rate Coefficients for the H2 + H2 Reaction and Dissociation, J. Phys. Chem. Ref. Data,31, 371-385,2002, H2 (v=11) + H2 (v=11) --> H
H2,11571, dissociation,HDS, T, RC, H2,0, H2,0, v=11, H, K, cm3/s, 2002T301, Ceballos### A.$Garcia### E.$Lagana### A., Quasiclassical Rate Coefficients for the H2 + H2 Reaction and Dissociation, J. Phys. Chem. Ref. Data,31, 371-385,2002, H2 (v=13) + H2 (v=11) --> H
H2,11575, dissociation,HDS, T, RC, H2,0, H2,0, v=13, H, K, cm3/s, 2002T301, Ceballos### A.$Garcia### E.$Lagana### A., Quasiclassical Rate Coefficients for the H2 + H2 Reaction and Dissociation, J. Phys. Chem. Ref. Data,31, 371-385,2002, H2 (v=11) + H2 (v=13) --> H
H2,11576, dissociation,HDS, T, RC, H2,0, H2,0, v=13, H, K, cm3/s, 2002T301, Ceballos### A.$Garcia### E.$Lagana### A., Quasiclassical Rate Coefficients for the H2 + H2 Reaction and Dissociation, J. Phys. Chem. Ref. Data,31, 371-385,2002, H2 (v=13) + H2 (v=13) --> H
He,10, charge transfer,HCX, E, RC, He,0, O2,0,, O2, K, cm3/s, 1990C410, Sataka### M.$Yagishita### A.$Nakai### Y., Measurement of charge-changing cross sections in collisions of He and He+ with H2### O2### CH4### CO and CO2, J. Phys. B,23, 1225-1234,1990, He + O2 --> He+ (RC)
He,11, charge transfer,HCX, E, RC, He,0, CO,0,, CO, K, cm3/s, 1990C410, Sataka### M.$Yagishita### A.$Nakai### Y., Measurement of charge-changing cross sections in collisions of He and He+ with H2### O2### CH4### CO and CO2, J. Phys. B,23, 1225-1234,1990, He + CO --> He+ (RC)
He,12, charge transfer,HCX, E, RC, He,0, CO2,0,, CO2, K, cm3/s, 1990C410, Sataka### M.$Yagishita### A.$Nakai### Y., Measurement of charge-changing cross sections in collisions of He and He+ with H2### O2### CH4### CO and CO2, J. Phys. B,23, 1225-1234,1990, He + CO2 --> He+ (RC)
He,13, charge transfer,HCX, E, RC, He,0, H2,0,, H2, K, cm3/s, 1990C410, Sataka### M.$Yagishita### A.$Nakai### Y., Measurement of charge-changing cross sections in collisions of He and He+ with H2### O2### CH4### CO and CO2, J. Phys. B,23, 1225-1234,1990, He + H2 --> He2+ (RC)
He,14, charge transfer,HCX, E, RC, He,0, CH4,0,, CH4, K, cm3/s, 1990C410, Sataka### M.$Yagishita### A.$Nakai### Y., Measurement of charge-changing cross sections in collisions of He and He+ with H2### O2### CH4### CO and CO2, J. Phys. B,23, 1225-1234,1990, He + CH4 --> He2+ (RC)
He,15, charge transfer,HCX, E, RC, He,0, O2,0,, O2, K, cm3/s, 1990C410, Sataka### M.$Yagishita### A.$Nakai### Y., Measurement of charge-changing cross sections in collisions of He and He+ with H2### O2### CH4### CO and CO2, J. Phys. B,23, 1225-1234,1990, He + O2 --> He2+ (RC)
He,16, charge transfer,HCX, E, RC, He,0, CO,0,, CO, K, cm3/s, 1990C410, Sataka### M.$Yagishita### A.$Nakai### Y., Measurement of charge-changing cross sections in collisions of He and He+ with H2### O2### CH4### CO and CO2, J. Phys. B,23, 1225-1234,1990, He + CO --> He2+ (RC)
He,17, charge transfer,HCX, E, RC, He,0, CO2,0,, CO2, K, cm3/s, 1990C410, Sataka### M.$Yagishita### A.$Nakai### Y., Measurement of charge-changing cross sections in collisions of He and He+ with H2### O2### CH4### CO and CO2, J. Phys. B,23, 1225-1234,1990, He + CO2 --> He2+ (RC)
He,18, charge transfer,HCX, E, RC, He,1, H2,0,, H2, K, cm3/s, 1990C410, Sataka### M.$Yagishita### A.$Nakai### Y., Measurement of charge-changing cross sections in collisions of He and He+ with H2### O2### CH4### CO and CO2, J. Phys. B,23, 1225-1234,1990, He+ + H2 --> He (RC)
He,19, charge transfer,HCX, E, RC, He,1, CH4,0,, CH4, K, cm3/s, 1990C410, Sataka### M.$Yagishita### A.$Nakai### Y., Measurement of charge-changing cross sections in collisions of He and He+ with H2### O2### CH4### CO and CO2, J. Phys. B,23, 1225-1234,1990, He+ + CH4 --> He (RC)
He,20, charge transfer,HCX, E, RC, He,1, O2,0,, O2, K, cm3/s, 1990C410, Sataka### M.$Yagishita### A.$Nakai### Y., Measurement of charge-changing cross sections in collisions of He and He+ with H2### O2### CH4### CO and CO2, J. Phys. B,23, 1225-1234,1990, He+ + O2 --> He (RC)
He,21, charge transfer,HCX, E, RC, He,1, CO,0,, CO, K, cm3/s, 1990C410, Sataka### M.$Yagishita### A.$Nakai### Y., Measurement of charge-changing cross sections in collisions of He and He+ with H2### O2### CH4### CO and CO2, J. Phys. B,23, 1225-1234,1990, He+ + CO --> He (RC)
He,22, charge transfer,HCX, E, RC, He,1, CO2,0,, CO2, K, cm3/s, 1990C410, Sataka### M.$Yagishita### A.$Nakai### Y., Measurement of charge-changing cross sections in collisions of He and He+ with H2### O2### CH4### CO and CO2, J. Phys. B,23, 1225-1234,1990, He+ + CO2 --> He (RC)
He,23, charge transfer,HCX, E, RC, He,1, H2,0,, H2, K, cm3/s, 1990C410, Sataka### M.$Yagishita### A.$Nakai### Y., Measurement of charge-changing cross sections in collisions of He and He+ with H2### O2### CH4### CO and CO2, J. Phys. B,23, 1225-1234,1990, He+ + H2 --> He2+ (RC)
He,24, charge transfer,HCX, E, RC, He,1, CH4,0,, CH4, K, cm3/s, 1990C410, Sataka### M.$Yagishita### A.$Nakai### Y., Measurement of charge-changing cross sections in collisions of He and He+ with H2### O2### CH4### CO and CO2, J. Phys. B,23, 1225-1234,1990, He+ + CH4 --> He2+ (RC)
He,25, charge transfer,HCX, E, RC, He,1, O2,0,, O2, K, cm3/s, 1990C410, Sataka### M.$Yagishita### A.$Nakai### Y., Measurement of charge-changing cross sections in collisions of He and He+ with H2### O2### CH4### CO and CO2, J. Phys. B,23, 1225-1234,1990, He+ + O2 --> He2+ (RC)
He,26, charge transfer,HCX, E, RC, He,1, CO,0,, CO, K, cm3/s, 1990C410, Sataka### M.$Yagishita### A.$Nakai### Y., Measurement of charge-changing cross sections in collisions of He and He+ with H2### O2### CH4### CO and CO2, J. Phys. B,23, 1225-1234,1990, He+ + CO --> He2+ (RC)
He,27, charge transfer,HCX, E, RC, He,1, CO2,0,, CO2, K, cm3/s, 1990C410, Sataka### M.$Yagishita### A.$Nakai### Y., Measurement of charge-changing cross sections in collisions of He and He+ with H2### O2### CH4### CO and CO2, J. Phys. B,23, 1225-1234,1990, He+ + CO2 --> He2+ (RC)
He,8, charge transfer,HCX, E, RC, He,0, H2,0,, H2, K, cm3/s, 1990C410, Sataka### M.$Yagishita### A.$Nakai### Y., Measurement of charge-changing cross sections in collisions of He and He+ with H2### O2### CH4### CO and CO2, J. Phys. B,23, 1225-1234,1990, He + H2 --> He+ (RC)
He,9, charge transfer,HCX, E, RC, He,0, CH4,0,, CH4, K, cm3/s, 1990C410, Sataka### M.$Yagishita### A.$Nakai### Y., Measurement of charge-changing cross sections in collisions of He and He+ with H2### O2### CH4### CO and CO2, J. Phys. B,23, 1225-1234,1990, He + CH4 --> He+ (RC)
HO,10752, reactive,HIR, V, RC, HO,0, Cl2,0,, HOCl;Cl, K, cm3/s, 2000V302, Atkinson### R.$Baulch### D.L.$Cox### R.A.$Hampson###Jr.### R.F.$Kerr### J.A.$Rossi### M.J.$Troe### J., Evaluated Kinetic and Photochemical Data for Atmospheric Chemistry: Supplement VIII###Halogen Species IUPAC Subcommittee on Gas Kinetic Data Evaluation for Atmospheric Chemistry, J. Phys. Chem. Ref. Data,29, 167-266,2000, HO + Cl2 --> HOCl+Cl
HO,10753, reactive,HIR, V, RC, HO,0, HCl,0,, H2O;Cl, K, cm3/s, 2000V302, Atkinson### R.$Baulch### D.L.$Cox### R.A.$Hampson###Jr.### R.F.$Kerr### J.A.$Rossi### M.J.$Troe### J., Evaluated Kinetic and Photochemical Data for Atmospheric Chemistry: Supplement VIII###Halogen Species IUPAC Subcommittee on Gas Kinetic Data Evaluation for Atmospheric Chemistry, J. Phys. Chem. Ref. Data,29, 167-266,2000, HO + HCl --> H2O+Cl
HO,10754, reactive,HIR, V, RC, HO,0, HOCl,0,, H2O;ClO, K, cm3/s, 2000V302, Atkinson### R.$Baulch### D.L.$Cox### R.A.$Hampson###Jr.### R.F.$Kerr### J.A.$Rossi### M.J.$Troe### J., Evaluated Kinetic and Photochemical Data for Atmospheric Chemistry: Supplement VIII###Halogen Species IUPAC Subcommittee on Gas Kinetic Data Evaluation for Atmospheric Chemistry, J. Phys. Chem. Ref. Data,29, 167-266,2000, HO + HOCl --> H2O+ClO
HO,10755, reactive,HIR, V, RC, HO,0, ClO,0,, HO2;Cl;HCl;O2, K, cm3/s, 2000V302, Atkinson### R.$Baulch### D.L.$Cox### R.A.$Hampson###Jr.### R.F.$Kerr### J.A.$Rossi### M.J.$Troe### J., Evaluated Kinetic and Photochemical Data for Atmospheric Chemistry: Supplement VIII###Halogen Species IUPAC Subcommittee on Gas Kinetic Data Evaluation for Atmospheric Chemistry, J. Phys. Chem. Ref. Data,29, 167-266,2000, HO + ClO --> HO2+Cl+HCl+O2
HO,10756, reactive,HIR, V, RC, HO,0, OClO,0,, HOCl;O2, K, cm3/s, 2000V302, Atkinson### R.$Baulch### D.L.$Cox### R.A.$Hampson###Jr.### R.F.$Kerr### J.A.$Rossi### M.J.$Troe### J., Evaluated Kinetic and Photochemical Data for Atmospheric Chemistry: Supplement VIII###Halogen Species IUPAC Subcommittee on Gas Kinetic Data Evaluation for Atmospheric Chemistry, J. Phys. Chem. Ref. Data,29, 167-266,2000, HO + OClO --> HOCl+O2
HO,10757, reactive,HIR, V, RC, HO,0, ClNO2,0,, HOCl;NO2, K, cm3/s, 2000V302, Atkinson### R.$Baulch### D.L.$Cox### R.A.$Hampson###Jr.### R.F.$Kerr### J.A.$Rossi### M.J.$Troe### J., Evaluated Kinetic and Photochemical Data for Atmospheric Chemistry: Supplement VIII###Halogen Species IUPAC Subcommittee on Gas Kinetic Data Evaluation for Atmospheric Chemistry, J. Phys. Chem. Ref. Data,29, 167-266,2000, HO + ClNO2 --> HOCl+NO2
HO,10758, reactive,HIR, V, RC, HO,0, ClONO2,0,, HOCl;NO3;HO2;ClONO;HONO2;ClO, K, cm3/s, 2000V302, Atkinson### R.$Baulch### D.L.$Cox### R.A.$Hampson###Jr.### R.F.$Kerr### J.A.$Rossi### M.J.$Troe### J., Evaluated Kinetic and Photochemical Data for Atmospheric Chemistry: Supplement VIII###Halogen Species IUPAC Subcommittee on Gas Kinetic Data Evaluation for Atmospheric Chemistry, J. Phys. Chem. Ref. Data,29, 167-266,2000, HO + ClONO2 --> HOCl+NO3+HO2+ClONO+HONO2+ClO
HO,10775, reactive,HIR, V, RC, HO,0, HBr,0,, H2O;Br, K, cm3/s, 2000V302, Atkinson### R.$Baulch### D.L.$Cox### R.A.$Hampson###Jr.### R.F.$Kerr### J.A.$Rossi### M.J.$Troe### J., Evaluated Kinetic and Photochemical Data for Atmospheric Chemistry: Supplement VIII###Halogen Species IUPAC Subcommittee on Gas Kinetic Data Evaluation for Atmospheric Chemistry, J. Phys. Chem. Ref. Data,29, 167-266,2000, HO + HBr --> H2O+Br
HO,10776, reactive,HIR, V, RC, HO,0, Br2,0,, HOBr;Br, K, cm3/s, 2000V302, Atkinson### R.$Baulch### D.L.$Cox### R.A.$Hampson###Jr.### R.F.$Kerr### J.A.$Rossi### M.J.$Troe### J., Evaluated Kinetic and Photochemical Data for Atmospheric Chemistry: Supplement VIII###Halogen Species IUPAC Subcommittee on Gas Kinetic Data Evaluation for Atmospheric Chemistry, J. Phys. Chem. Ref. Data,29, 167-266,2000, HO + Br2 --> HOBr+Br
HO,10777, reactive,HIR, V, RC, HO,0, BrO,0,, (products), K, cm3/s, 2000V302, Atkinson### R.$Baulch### D.L.$Cox### R.A.$Hampson###Jr.### R.F.$Kerr### J.A.$Rossi### M.J.$Troe### J., Evaluated Kinetic and Photochemical Data for Atmospheric Chemistry: Supplement VIII###Halogen Species IUPAC Subcommittee on Gas Kinetic Data Evaluation for Atmospheric Chemistry, J. Phys. Chem. Ref. Data,29, 167-266,2000, HO + BrO --> (products)
HO,10792, reactive,HIR, V, RC, HO,0, HI,0,, H2O;I, K, cm3/s, 2000V302, Atkinson### R.$Baulch### D.L.$Cox### R.A.$Hampson###Jr.### R.F.$Kerr### J.A.$Rossi### M.J.$Troe### J., Evaluated Kinetic and Photochemical Data for Atmospheric Chemistry: Supplement VIII###Halogen Species IUPAC Subcommittee on Gas Kinetic Data Evaluation for Atmospheric Chemistry, J. Phys. Chem. Ref. Data,29, 167-266,2000, HO + HI --> H2O+I
HO,10793, reactive,HIR, V, RC, HO,0, I2,0,, HOI;I, K, cm3/s, 2000V302, Atkinson### R.$Baulch### D.L.$Cox### R.A.$Hampson###Jr.### R.F.$Kerr### J.A.$Rossi### M.J.$Troe### J., Evaluated Kinetic and Photochemical Data for Atmospheric Chemistry: Supplement VIII###Halogen Species IUPAC Subcommittee on Gas Kinetic Data Evaluation for Atmospheric Chemistry, J. Phys. Chem. Ref. Data,29, 167-266,2000, HO + I2 --> HOI+I
I,10789, reactive,HIR, V, RC, I,0, HO2,0,, HI;O2, K, cm3/s, 2000V302, Atkinson### R.$Baulch### D.L.$Cox### R.A.$Hampson###Jr.### R.F.$Kerr### J.A.$Rossi### M.J.$Troe### J., Evaluated Kinetic and Photochemical Data for Atmospheric Chemistry: Supplement VIII###Halogen Species IUPAC Subcommittee on Gas Kinetic Data Evaluation for Atmospheric Chemistry, J. Phys. Chem. Ref. Data,29, 167-266,2000, I + HO2 --> HI+O2
I,10790, reactive,HIR, V, RC, I,0, O3,0,, IO;O2, K, cm3/s, 2000V302, Atkinson### R.$Baulch### D.L.$Cox### R.A.$Hampson###Jr.### R.F.$Kerr### J.A.$Rossi### M.J.$Troe### J., Evaluated Kinetic and Photochemical Data for Atmospheric Chemistry: Supplement VIII###Halogen Species IUPAC Subcommittee on Gas Kinetic Data Evaluation for Atmospheric Chemistry, J. Phys. Chem. Ref. Data,29, 167-266,2000, I + O3 --> IO+O2
I2,10791, reactive,HIR, V, RC, I2,0, NO3,0,, I;IONO2, K, cm3/s, 2000V302, Atkinson### R.$Baulch### D.L.$Cox### R.A.$Hampson###Jr.### R.F.$Kerr### J.A.$Rossi### M.J.$Troe### J., Evaluated Kinetic and Photochemical Data for Atmospheric Chemistry: Supplement VIII###Halogen Species IUPAC Subcommittee on Gas Kinetic Data Evaluation for Atmospheric Chemistry, J. Phys. Chem. Ref. Data,29, 167-266,2000, I2 + NO3 --> I+IONO2
INO,10801, reactive,HIR, V, RC, INO,0, INO,0,, I2;2NO, K, cm3/s, 2000V302, Atkinson### R.$Baulch### D.L.$Cox### R.A.$Hampson###Jr.### R.F.$Kerr### J.A.$Rossi### M.J.$Troe### J., Evaluated Kinetic and Photochemical Data for Atmospheric Chemistry: Supplement VIII###Halogen Species IUPAC Subcommittee on Gas Kinetic Data Evaluation for Atmospheric Chemistry, J. Phys. Chem. Ref. Data,29, 167-266,2000, INO + INO --> I2+2NO
